id,title,category,completed_at,duration_minutes
3162,Planejar semana,pessoal,2025-05-12 17:00:00,115
3163,Revisar código,profissional,2025-05-12 18:00:00,44
3164,Escrever artigo,estudos,2025-05-12 19:00:00,104
3165,Estudar IA,profissional,2025-05-12 20:00:00,62
3166,Reunião,pessoal,2025-05-12 21:00:00,108
3167,Escrever artigo,profissional,2025-05-12 22:00:00,105
3168,Reunião,saude,2025-05-12 23:00:00,67
3169,Codar app,estudos,2025-05-13 00:00:00,14
3170,Codar app,profissional,2025-05-13 01:00:00,25
3171,Escrever artigo,pessoal,2025-05-13 02:00:00,26
3172,Escrever artigo,estudos,2025-05-13 03:00:00,41
3173,Escrever artigo,saude,2025-05-13 04:00:00,111
3174,Reunião,estudos,2025-05-13 05:00:00,105
3175,Academia,saude,2025-05-13 06:00:00,61
3176,Escrever artigo,estudos,2025-05-13 07:00:00,29
3177,Revisar código,profissional,2025-05-13 08:00:00,75
3178,Estudar IA,profissional,2025-05-13 09:00:00,93
3179,Estudar IA,pessoal,2025-05-13 10:00:00,91
3180,Reunião,saude,2025-05-13 11:00:00,10
3181,Escrever artigo,pessoal,2025-05-13 12:00:00,67
3182,Planejar semana,profissional,2025-05-13 13:00:00,102
3183,Projeto pessoal,saude,2025-05-13 14:00:00,102
3184,Academia,pessoal,2025-05-13 15:00:00,92
3185,Revisar código,pessoal,2025-05-13 16:00:00,53
3186,Planejar semana,pessoal,2025-05-13 17:00:00,113
3187,Codar app,pessoal,2025-05-13 18:00:00,15
3188,Planejar semana,pessoal,2025-05-13 19:00:00,117
3189,Reunião,saude,2025-05-13 20:00:00,112
3190,Academia,pessoal,2025-05-13 21:00:00,59
3191,Limpar casa,saude,2025-05-13 22:00:00,119
3192,Limpar casa,pessoal,2025-05-13 23:00:00,81
3193,Escrever artigo,profissional,2025-05-14 00:00:00,97
3194,Escrever artigo,profissional,2025-05-14 01:00:00,29
3195,Reunião,pessoal,2025-05-14 02:00:00,23
3196,Escrever artigo,estudos,2025-05-14 03:00:00,14
3197,Projeto pessoal,profissional,2025-05-14 04:00:00,50
3198,Academia,saude,2025-05-14 05:00:00,49
3199,Reunião,pessoal,2025-05-14 06:00:00,43
3200,Estudar IA,saude,2025-05-14 07:00:00,89
3201,Codar app,estudos,2025-05-14 08:00:00,54
3202,Reunião,pessoal,2025-05-14 09:00:00,80
3203,Reunião,profissional,2025-05-14 10:00:00,89
3204,Limpar casa,saude,2025-05-14 11:00:00,80
3205,Revisar código,profissional,2025-05-14 12:00:00,36
3206,Revisar código,profissional,2025-05-14 13:00:00,87
3207,Projeto pessoal,pessoal,2025-05-14 14:00:00,87
3208,Estudar IA,saude,2025-05-14 15:00:00,53
3209,Limpar casa,estudos,2025-05-14 16:00:00,42
3210,Estudar IA,profissional,2025-05-14 17:00:00,42
3211,Projeto pessoal,pessoal,2025-05-14 18:00:00,53
3212,Revisar código,pessoal,2025-05-14 19:00:00,29
3213,Reunião,estudos,2025-05-14 20:00:00,45
3214,Escrever artigo,pessoal,2025-05-14 21:00:00,16
3215,Escrever artigo,profissional,2025-05-14 22:00:00,41
3216,Planejar semana,pessoal,2025-05-14 23:00:00,76
3217,Codar app,saude,2025-05-15 00:00:00,48
3218,Projeto pessoal,saude,2025-05-15 01:00:00,102
3219,Codar app,profissional,2025-05-15 02:00:00,33
3220,Codar app,saude,2025-05-15 03:00:00,95
3221,Revisar código,estudos,2025-05-15 04:00:00,79
3222,Revisar código,pessoal,2025-05-15 05:00:00,97
3223,Reunião,profissional,2025-05-15 06:00:00,113
3224,Limpar casa,estudos,2025-05-15 07:00:00,96
3225,Revisar código,pessoal,2025-05-15 08:00:00,63
3226,Escrever artigo,estudos,2025-05-15 09:00:00,47
3227,Codar app,profissional,2025-05-15 10:00:00,83
3228,Planejar semana,profissional,2025-05-15 11:00:00,89
3229,Academia,estudos,2025-05-15 12:00:00,84
3230,Projeto pessoal,pessoal,2025-05-15 13:00:00,41
3231,Planejar semana,saude,2025-05-15 14:00:00,54
3232,Escrever artigo,saude,2025-05-15 15:00:00,70
3233,Revisar código,estudos,2025-05-15 16:00:00,79
3234,Limpar casa,profissional,2025-05-15 17:00:00,97
3235,Reunião,pessoal,2025-05-15 18:00:00,106
3236,Academia,pessoal,2025-05-15 19:00:00,62
3237,Estudar IA,profissional,2025-05-15 20:00:00,60
3238,Planejar semana,saude,2025-05-15 21:00:00,85
3239,Limpar casa,pessoal,2025-05-15 22:00:00,65
3240,Estudar IA,estudos,2025-05-15 23:00:00,36
3241,Academia,saude,2025-05-16 00:00:00,47
3242,Projeto pessoal,estudos,2025-05-16 01:00:00,71
3243,Projeto pessoal,saude,2025-05-16 02:00:00,27
3244,Codar app,profissional,2025-05-16 03:00:00,118
3245,Academia,estudos,2025-05-16 04:00:00,112
3246,Academia,estudos,2025-05-16 05:00:00,73
3247,Estudar IA,profissional,2025-05-16 06:00:00,86
3248,Limpar casa,estudos,2025-05-16 07:00:00,113
3249,Estudar IA,saude,2025-05-16 08:00:00,39
3250,Reunião,pessoal,2025-05-16 09:00:00,58
3251,Projeto pessoal,pessoal,2025-05-16 10:00:00,50
3252,Projeto pessoal,profissional,2025-05-16 11:00:00,22
3253,Codar app,saude,2025-05-16 12:00:00,43
3254,Reunião,estudos,2025-05-16 13:00:00,109
3255,Projeto pessoal,estudos,2025-05-16 14:00:00,103
3256,Estudar IA,pessoal,2025-05-16 15:00:00,34
3257,Reunião,estudos,2025-05-16 16:00:00,75
3258,Estudar IA,pessoal,2025-05-16 17:00:00,109
3259,Projeto pessoal,profissional,2025-05-16 18:00:00,27
3260,Projeto pessoal,estudos,2025-05-16 19:00:00,14
3261,Limpar casa,saude,2025-05-16 20:00:00,28
3262,Planejar semana,estudos,2025-05-16 21:00:00,51
3263,Planejar semana,pessoal,2025-05-16 22:00:00,27
3264,Codar app,profissional,2025-05-16 23:00:00,41
3265,Estudar IA,pessoal,2025-05-17 00:00:00,30
3266,Estudar IA,estudos,2025-05-17 01:00:00,19
3267,Escrever artigo,pessoal,2025-05-17 02:00:00,46
3268,Reunião,pessoal,2025-05-17 03:00:00,58
3269,Revisar código,profissional,2025-05-17 04:00:00,95
3270,Planejar semana,saude,2025-05-17 05:00:00,22
3271,Projeto pessoal,estudos,2025-05-17 06:00:00,64
3272,Codar app,profissional,2025-05-17 07:00:00,26
3273,Revisar código,saude,2025-05-17 08:00:00,18
3274,Academia,pessoal,2025-05-17 09:00:00,97
3275,Codar app,saude,2025-05-17 10:00:00,53
3276,Academia,pessoal,2025-05-17 11:00:00,87
3277,Academia,pessoal,2025-05-17 12:00:00,55
3278,Academia,profissional,2025-05-17 13:00:00,17
3279,Limpar casa,pessoal,2025-05-17 14:00:00,46
3280,Limpar casa,profissional,2025-05-17 15:00:00,28
3281,Limpar casa,saude,2025-05-17 16:00:00,72
3282,Revisar código,saude,2025-05-17 17:00:00,101
3283,Codar app,pessoal,2025-05-17 18:00:00,55
3284,Codar app,profissional,2025-05-17 19:00:00,114
3285,Projeto pessoal,pessoal,2025-05-17 20:00:00,103
3286,Limpar casa,profissional,2025-05-17 21:00:00,80
3287,Projeto pessoal,profissional,2025-05-17 22:00:00,35
3288,Reunião,profissional,2025-05-17 23:00:00,113
3289,Projeto pessoal,saude,2025-05-18 00:00:00,55
3290,Revisar código,profissional,2025-05-18 01:00:00,55
3291,Planejar semana,saude,2025-05-18 02:00:00,84
3292,Academia,profissional,2025-05-18 03:00:00,23
3293,Limpar casa,saude,2025-05-18 04:00:00,94
3294,Planejar semana,estudos,2025-05-18 05:00:00,72
3295,Projeto pessoal,saude,2025-05-18 06:00:00,81
3296,Academia,saude,2025-05-18 07:00:00,12
3297,Codar app,pessoal,2025-05-18 08:00:00,37
3298,Estudar IA,profissional,2025-05-18 09:00:00,38
3299,Academia,estudos,2025-05-18 10:00:00,96
3300,Revisar código,pessoal,2025-05-18 11:00:00,27
3301,Revisar código,profissional,2025-05-18 12:00:00,44
3302,Projeto pessoal,estudos,2025-05-18 13:00:00,86
3303,Reunião,estudos,2025-05-18 14:00:00,85
3304,Revisar código,estudos,2025-05-18 15:00:00,56
3305,Revisar código,profissional,2025-05-18 16:00:00,14
3306,Projeto pessoal,estudos,2025-05-18 17:00:00,112
3307,Academia,estudos,2025-05-18 18:00:00,84
3308,Reunião,pessoal,2025-05-18 19:00:00,68
3309,Planejar semana,saude,2025-05-18 20:00:00,84
3310,Estudar IA,profissional,2025-05-18 21:00:00,68
3311,Limpar casa,saude,2025-05-18 22:00:00,115
3312,Codar app,pessoal,2025-05-18 23:00:00,56
3313,Revisar código,saude,2025-05-19 00:00:00,104
3314,Projeto pessoal,estudos,2025-05-19 01:00:00,104
3315,Limpar casa,estudos,2025-05-19 02:00:00,22
3316,Codar app,profissional,2025-05-19 03:00:00,87
3317,Codar app,profissional,2025-05-19 04:00:00,118
3318,Planejar semana,profissional,2025-05-19 05:00:00,115
3319,Planejar semana,pessoal,2025-05-19 06:00:00,98
3320,Planejar semana,profissional,2025-05-19 07:00:00,42
3321,Escrever artigo,pessoal,2025-05-19 08:00:00,106
3322,Escrever artigo,estudos,2025-05-19 09:00:00,71
3323,Codar app,saude,2025-05-19 10:00:00,88
3324,Planejar semana,estudos,2025-05-19 11:00:00,25
3325,Revisar código,estudos,2025-05-19 12:00:00,53
3326,Limpar casa,estudos,2025-05-19 13:00:00,67
3327,Limpar casa,profissional,2025-05-19 14:00:00,111
3328,Escrever artigo,profissional,2025-05-19 15:00:00,15
3329,Codar app,profissional,2025-05-19 16:00:00,117
3330,Projeto pessoal,saude,2025-05-19 17:00:00,98
3331,Academia,profissional,2025-05-19 18:00:00,24
3332,Academia,pessoal,2025-05-19 19:00:00,13
3333,Escrever artigo,estudos,2025-05-19 20:00:00,65
3334,Projeto pessoal,saude,2025-05-19 21:00:00,73
3335,Escrever artigo,saude,2025-05-19 22:00:00,77
3336,Academia,saude,2025-05-19 23:00:00,103
3337,Projeto pessoal,saude,2025-05-20 00:00:00,43
3338,Planejar semana,saude,2025-05-20 01:00:00,100
3339,Codar app,pessoal,2025-05-20 02:00:00,104
3340,Limpar casa,estudos,2025-05-20 03:00:00,65
3341,Reunião,saude,2025-05-20 04:00:00,41
3342,Codar app,estudos,2025-05-20 05:00:00,117
3343,Planejar semana,profissional,2025-05-20 06:00:00,112
3344,Academia,saude,2025-05-20 07:00:00,18
3345,Planejar semana,saude,2025-05-20 08:00:00,72
3346,Escrever artigo,estudos,2025-05-20 09:00:00,114
3347,Projeto pessoal,saude,2025-05-20 10:00:00,81
3348,Limpar casa,saude,2025-05-20 11:00:00,87
3349,Revisar código,saude,2025-05-20 12:00:00,42
3350,Escrever artigo,pessoal,2025-05-20 13:00:00,96
3351,Codar app,pessoal,2025-05-20 14:00:00,30
3352,Escrever artigo,saude,2025-05-20 15:00:00,64
3353,Codar app,pessoal,2025-05-20 16:00:00,85
3354,Revisar código,profissional,2025-05-20 17:00:00,66
3355,Estudar IA,saude,2025-05-20 18:00:00,11
3356,Limpar casa,profissional,2025-05-20 19:00:00,22
3357,Reunião,estudos,2025-05-20 20:00:00,13
3358,Planejar semana,profissional,2025-05-20 21:00:00,93
3359,Estudar IA,estudos,2025-05-20 22:00:00,59
3360,Escrever artigo,saude,2025-05-20 23:00:00,57
3361,Planejar semana,estudos,2025-05-21 00:00:00,87
3362,Estudar IA,estudos,2025-05-21 01:00:00,39
3363,Projeto pessoal,profissional,2025-05-21 02:00:00,38
3364,Projeto pessoal,profissional,2025-05-21 03:00:00,17
3365,Planejar semana,profissional,2025-05-21 04:00:00,21
3366,Codar app,saude,2025-05-21 05:00:00,50
3367,Codar app,saude,2025-05-21 06:00:00,111
3368,Escrever artigo,profissional,2025-05-21 07:00:00,35
3369,Estudar IA,saude,2025-05-21 08:00:00,59
3370,Estudar IA,saude,2025-05-21 09:00:00,11
3371,Planejar semana,estudos,2025-05-21 10:00:00,64
3372,Academia,estudos,2025-05-21 11:00:00,113
3373,Projeto pessoal,profissional,2025-05-21 12:00:00,65
3374,Estudar IA,saude,2025-05-21 13:00:00,23
3375,Planejar semana,estudos,2025-05-21 14:00:00,15
3376,Revisar código,pessoal,2025-05-21 15:00:00,115
3377,Reunião,saude,2025-05-21 16:00:00,113
3378,Revisar código,pessoal,2025-05-21 17:00:00,104
3379,Limpar casa,profissional,2025-05-21 18:00:00,90
3380,Escrever artigo,saude,2025-05-21 19:00:00,98
3381,Estudar IA,profissional,2025-05-21 20:00:00,70
3382,Limpar casa,profissional,2025-05-21 21:00:00,105
3383,Limpar casa,profissional,2025-05-21 22:00:00,21
3384,Planejar semana,profissional,2025-05-21 23:00:00,22
3385,Estudar IA,profissional,2025-05-22 00:00:00,28
3386,Reunião,saude,2025-05-22 01:00:00,53
3387,Planejar semana,pessoal,2025-05-22 02:00:00,98
3388,Planejar semana,saude,2025-05-22 03:00:00,104
3389,Escrever artigo,saude,2025-05-22 04:00:00,68
3390,Escrever artigo,saude,2025-05-22 05:00:00,46
3391,Projeto pessoal,estudos,2025-05-22 06:00:00,34
3392,Projeto pessoal,estudos,2025-05-22 07:00:00,25
3393,Codar app,saude,2025-05-22 08:00:00,47
3394,Academia,pessoal,2025-05-22 09:00:00,52
3395,Estudar IA,saude,2025-05-22 10:00:00,96
3396,Estudar IA,profissional,2025-05-22 11:00:00,23
3397,Limpar casa,estudos,2025-05-22 12:00:00,15
3398,Estudar IA,estudos,2025-05-22 13:00:00,98
3399,Estudar IA,saude,2025-05-22 14:00:00,32
3400,Academia,saude,2025-05-22 15:00:00,69
3401,Projeto pessoal,pessoal,2025-05-22 16:00:00,116
3402,Projeto pessoal,pessoal,2025-05-22 17:00:00,21
3403,Reunião,profissional,2025-05-22 18:00:00,22
3404,Estudar IA,saude,2025-05-22 19:00:00,109
3405,Academia,saude,2025-05-22 20:00:00,112
3406,Projeto pessoal,saude,2025-05-22 21:00:00,107
3407,Academia,estudos,2025-05-22 22:00:00,15
3408,Revisar código,profissional,2025-05-22 23:00:00,72
3409,Estudar IA,pessoal,2025-05-23 00:00:00,47
3410,Reunião,estudos,2025-05-23 01:00:00,59
3411,Limpar casa,estudos,2025-05-23 02:00:00,61
3412,Projeto pessoal,estudos,2025-05-23 03:00:00,49
3413,Revisar código,estudos,2025-05-23 04:00:00,17
3414,Academia,profissional,2025-05-23 05:00:00,70
3415,Escrever artigo,saude,2025-05-23 06:00:00,17
3416,Planejar semana,pessoal,2025-05-23 07:00:00,113
3417,Estudar IA,pessoal,2025-05-23 08:00:00,106
3418,Estudar IA,estudos,2025-05-23 09:00:00,43
3419,Revisar código,estudos,2025-05-23 10:00:00,117
3420,Academia,profissional,2025-05-23 11:00:00,88
3421,Codar app,estudos,2025-05-23 12:00:00,109
3422,Estudar IA,pessoal,2025-05-23 13:00:00,69
3423,Codar app,pessoal,2025-05-23 14:00:00,66
3424,Escrever artigo,saude,2025-05-23 15:00:00,108
3425,Revisar código,saude,2025-05-23 16:00:00,55
3426,Academia,pessoal,2025-05-23 17:00:00,31
3427,Academia,pessoal,2025-05-23 18:00:00,96
3428,Planejar semana,profissional,2025-05-23 19:00:00,49
3429,Projeto pessoal,profissional,2025-05-23 20:00:00,54
3430,Projeto pessoal,pessoal,2025-05-23 21:00:00,64
3431,Limpar casa,estudos,2025-05-23 22:00:00,60
3432,Reunião,saude,2025-05-23 23:00:00,95
3433,Revisar código,pessoal,2025-05-24 00:00:00,14
3434,Escrever artigo,estudos,2025-05-24 01:00:00,104
3435,Academia,pessoal,2025-05-24 02:00:00,22
3436,Planejar semana,saude,2025-05-24 03:00:00,37
3437,Codar app,saude,2025-05-24 04:00:00,93
3438,Revisar código,profissional,2025-05-24 05:00:00,106
3439,Limpar casa,profissional,2025-05-24 06:00:00,89
3440,Revisar código,profissional,2025-05-24 07:00:00,71
3441,Limpar casa,profissional,2025-05-24 08:00:00,102
3442,Academia,saude,2025-05-24 09:00:00,96
3443,Reunião,estudos,2025-05-24 10:00:00,33
3444,Limpar casa,estudos,2025-05-24 11:00:00,107
3445,Academia,estudos,2025-05-24 12:00:00,16
3446,Academia,pessoal,2025-05-24 13:00:00,47
3447,Reunião,profissional,2025-05-24 14:00:00,46
3448,Projeto pessoal,profissional,2025-05-24 15:00:00,77
3449,Revisar código,saude,2025-05-24 16:00:00,107
3450,Estudar IA,saude,2025-05-24 17:00:00,51
3451,Estudar IA,pessoal,2025-05-24 18:00:00,95
3452,Codar app,pessoal,2025-05-24 19:00:00,14
3453,Codar app,estudos,2025-05-24 20:00:00,73
3454,Estudar IA,saude,2025-05-24 21:00:00,59
3455,Escrever artigo,profissional,2025-05-24 22:00:00,115
3456,Estudar IA,estudos,2025-05-24 23:00:00,96
3457,Codar app,profissional,2025-05-25 00:00:00,24
3458,Planejar semana,estudos,2025-05-25 01:00:00,104
3459,Codar app,profissional,2025-05-25 02:00:00,82
3460,Escrever artigo,pessoal,2025-05-25 03:00:00,116
3461,Revisar código,estudos,2025-05-25 04:00:00,62
3462,Estudar IA,profissional,2025-05-25 05:00:00,34
3463,Reunião,profissional,2025-05-25 06:00:00,98
3464,Planejar semana,saude,2025-05-25 07:00:00,94
3465,Academia,estudos,2025-05-25 08:00:00,18
3466,Escrever artigo,profissional,2025-05-25 09:00:00,47
3467,Codar app,saude,2025-05-25 10:00:00,31
3468,Reunião,profissional,2025-05-25 11:00:00,116
3469,Limpar casa,estudos,2025-05-25 12:00:00,96
3470,Projeto pessoal,pessoal,2025-05-25 13:00:00,58
3471,Estudar IA,estudos,2025-05-25 14:00:00,77
3472,Projeto pessoal,estudos,2025-05-25 15:00:00,102
3473,Escrever artigo,profissional,2025-05-25 16:00:00,24
3474,Limpar casa,profissional,2025-05-25 17:00:00,74
3475,Limpar casa,estudos,2025-05-25 18:00:00,63
3476,Limpar casa,saude,2025-05-25 19:00:00,39
3477,Academia,saude,2025-05-25 20:00:00,102
3478,Escrever artigo,saude,2025-05-25 21:00:00,29
3479,Revisar código,profissional,2025-05-25 22:00:00,42
3480,Projeto pessoal,profissional,2025-05-25 23:00:00,114
3481,Revisar código,estudos,2025-05-26 00:00:00,117
3482,Reunião,pessoal,2025-05-26 01:00:00,109
3483,Planejar semana,profissional,2025-05-26 02:00:00,95
3484,Planejar semana,estudos,2025-05-26 03:00:00,86
3485,Revisar código,estudos,2025-05-26 04:00:00,16
3486,Estudar IA,pessoal,2025-05-26 05:00:00,17
3487,Reunião,saude,2025-05-26 06:00:00,37
3488,Escrever artigo,estudos,2025-05-26 07:00:00,54
3489,Codar app,estudos,2025-05-26 08:00:00,116
3490,Planejar semana,estudos,2025-05-26 09:00:00,82
3491,Codar app,saude,2025-05-26 10:00:00,98
3492,Reunião,saude,2025-05-26 11:00:00,89
3493,Projeto pessoal,pessoal,2025-05-26 12:00:00,83
3494,Planejar semana,profissional,2025-05-26 13:00:00,20
3495,Estudar IA,saude,2025-05-26 14:00:00,40
3496,Estudar IA,profissional,2025-05-26 15:00:00,21
3497,Limpar casa,profissional,2025-05-26 16:00:00,104
3498,Academia,saude,2025-05-26 17:00:00,87
3499,Reunião,estudos,2025-05-26 18:00:00,60
3500,Planejar semana,pessoal,2025-05-26 19:00:00,53
3501,Academia,profissional,2025-05-26 20:00:00,105
3502,Reunião,estudos,2025-05-26 21:00:00,59
3503,Revisar código,saude,2025-05-26 22:00:00,26
3504,Escrever artigo,profissional,2025-05-26 23:00:00,44
3505,Escrever artigo,profissional,2025-05-27 00:00:00,10
3506,Limpar casa,profissional,2025-05-27 01:00:00,38
3507,Limpar casa,estudos,2025-05-27 02:00:00,60
3508,Escrever artigo,estudos,2025-05-27 03:00:00,73
3509,Projeto pessoal,estudos,2025-05-27 04:00:00,13
3510,Planejar semana,profissional,2025-05-27 05:00:00,96
3511,Escrever artigo,profissional,2025-05-27 06:00:00,37
3512,Projeto pessoal,pessoal,2025-05-27 07:00:00,25
3513,Academia,pessoal,2025-05-27 08:00:00,72
3514,Projeto pessoal,estudos,2025-05-27 09:00:00,85
3515,Academia,estudos,2025-05-27 10:00:00,62
3516,Reunião,saude,2025-05-27 11:00:00,94
3517,Codar app,estudos,2025-05-27 12:00:00,118
3518,Reunião,pessoal,2025-05-27 13:00:00,26
3519,Escrever artigo,pessoal,2025-05-27 14:00:00,49
3520,Academia,pessoal,2025-05-27 15:00:00,22
3521,Escrever artigo,profissional,2025-05-27 16:00:00,61
3522,Planejar semana,profissional,2025-05-27 17:00:00,67
3523,Estudar IA,estudos,2025-05-27 18:00:00,105
3524,Escrever artigo,saude,2025-05-27 19:00:00,46
3525,Planejar semana,saude,2025-05-27 20:00:00,88
3526,Projeto pessoal,saude,2025-05-27 21:00:00,85
3527,Reunião,profissional,2025-05-27 22:00:00,70
3528,Projeto pessoal,pessoal,2025-05-27 23:00:00,88
3529,Estudar IA,pessoal,2025-05-28 00:00:00,43
3530,Academia,profissional,2025-05-28 01:00:00,79
3531,Planejar semana,saude,2025-05-28 02:00:00,26
3532,Codar app,saude,2025-05-28 03:00:00,29
3533,Escrever artigo,estudos,2025-05-28 04:00:00,82
3534,Academia,estudos,2025-05-28 05:00:00,68
3535,Codar app,saude,2025-05-28 06:00:00,78
3536,Revisar código,profissional,2025-05-28 07:00:00,96
3537,Escrever artigo,saude,2025-05-28 08:00:00,42
3538,Projeto pessoal,estudos,2025-05-28 09:00:00,111
3539,Reunião,saude,2025-05-28 10:00:00,87
3540,Planejar semana,profissional,2025-05-28 11:00:00,26
3541,Estudar IA,pessoal,2025-05-28 12:00:00,66
3542,Estudar IA,profissional,2025-05-28 13:00:00,92
3543,Projeto pessoal,profissional,2025-05-28 14:00:00,106
3544,Limpar casa,estudos,2025-05-28 15:00:00,10
3545,Estudar IA,profissional,2025-05-28 16:00:00,22
3546,Planejar semana,profissional,2025-05-28 17:00:00,119
3547,Projeto pessoal,estudos,2025-05-28 18:00:00,36
3548,Academia,estudos,2025-05-28 19:00:00,79
3549,Estudar IA,pessoal,2025-05-28 20:00:00,68
3550,Projeto pessoal,saude,2025-05-28 21:00:00,15
3551,Planejar semana,profissional,2025-05-28 22:00:00,106
3552,Escrever artigo,estudos,2025-05-28 23:00:00,103
3553,Escrever artigo,pessoal,2025-05-29 00:00:00,119
3554,Estudar IA,saude,2025-05-29 01:00:00,108
3555,Reunião,estudos,2025-05-29 02:00:00,32
3556,Escrever artigo,saude,2025-05-29 03:00:00,19
3557,Reunião,saude,2025-05-29 04:00:00,60
3558,Academia,profissional,2025-05-29 05:00:00,28
3559,Projeto pessoal,profissional,2025-05-29 06:00:00,60
3560,Codar app,estudos,2025-05-29 07:00:00,101
3561,Planejar semana,saude,2025-05-29 08:00:00,96
3562,Projeto pessoal,estudos,2025-05-29 09:00:00,77
3563,Planejar semana,estudos,2025-05-29 10:00:00,93
3564,Academia,saude,2025-05-29 11:00:00,92
3565,Revisar código,estudos,2025-05-29 12:00:00,51
3566,Estudar IA,saude,2025-05-29 13:00:00,100
3567,Planejar semana,saude,2025-05-29 14:00:00,66
3568,Planejar semana,saude,2025-05-29 15:00:00,107
3569,Reunião,saude,2025-05-29 16:00:00,77
3570,Projeto pessoal,pessoal,2025-05-29 17:00:00,47
3571,Revisar código,saude,2025-05-29 18:00:00,71
3572,Limpar casa,profissional,2025-05-29 19:00:00,16
